SaleID,CustomerID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID,SaleYear
25124,105123,City,Petrol,Mumbai,2024-11-19,669182,35,2024
25125,105124,Verna,CNG,Pune,2024-08-26,1555569,4,2024
25126,105125,XUV300,CNG,Hyderabad,2024-09-21,1087147,31,2024
25127,105126,Baleno,Electric,Mumbai,2024-07-01,1133921,47,2024
25128,105127,i20,Diesel,Bangalore,2024-03-04,635002,44,2024
25129,105128,XUV300,Electric,Delhi,2024-09-11,1466013,21,2024
25130,105129,Verna,Electric,Bangalore,2024-08-01,612389,35,2024
25131,105130,Verna,Electric,Pune,2024-11-10,755766,29,2024
25132,105131,i20,Petrol,Hyderabad,2024-09-17,876567,16,2024
25133,105132,i20,CNG,Bangalore,2024-07-09,888465,15,2024
25134,105133,XUV300,Petrol,Delhi,2024-05-08,729497,41,2024
25135,105134,Verna,Electric,Mumbai,2024-06-24,1546317,26,2024
25136,105135,Venue,Diesel,Mumbai,2024-03-14,727396,15,2024
25137,105136,i20,CNG,Chennai,2024-02-20,1604216,34,2024
25138,105137,Swift,Diesel,Hyderabad,2024-10-07,854737,26,2024
25139,105138,i20,Diesel,Mumbai,2024-07-04,1467692,28,2024
25140,105139,Baleno,Diesel,Mumbai,2024-07-19,746263,13,2024
25141,105140,City,CNG,Bangalore,2024-06-02,1234950,19,2024
25142,105141,City,Diesel,Hyderabad,2024-06-24,643080,7,2024
25143,105142,Swift,Petrol,Chennai,2024-05-26,1465341,19,2024
25144,105143,Swift,Electric,Pune,2024-05-09,985486,38,2024
25145,105144,Creta,Diesel,Mumbai,2024-03-17,720540,17,2024
25146,105145,i20,Electric,Pune,2024-06-09,621850,28,2024
25147,105146,XUV300,Petrol,Chennai,2024-09-22,630374,12,2024
25148,105147,XUV300,CNG,Mumbai,2024-02-12,1143459,27,2024
25149,105148,XUV300,Diesel,Bangalore,2024-05-24,888237,3,2024
25150,105149,Verna,Electric,Chennai,2024-09-21,1367237,21,2024
25151,105150,Venue,Electric,Mumbai,2024-10-23,724463,4,2024
25152,105151,Verna,Petrol,Mumbai,2024-06-21,509759,29,2024
25153,105152,XUV300,Electric,Mumbai,2024-07-07,1551596,36,2024
25154,105153,Baleno,Diesel,Chennai,2024-07-12,771110,18,2024
25155,105154,Baleno,Petrol,Hyderabad,2024-11-22,901603,34,2024
25156,105155,i20,Petrol,Bangalore,2024-07-15,1556942,9,2024
25157,105156,i20,Petrol,Delhi,2024-05-31,1616391,21,2024
25158,105157,Baleno,Electric,Mumbai,2024-05-09,905499,16,2024
25159,105158,XUV300,Petrol,Mumbai,2024-05-04,979560,44,2024
25160,105159,Baleno,Diesel,Mumbai,2024-12-27,837405,37,2024
25161,105160,Venue,Electric,Chennai,2024-04-04,960793,13,2024
25162,105161,Venue,Electric,Chennai,2024-03-13,657173,1,2024
25163,105162,i20,CNG,Pune,2024-05-21,1646381,4,2024
25164,105163,Verna,Electric,Mumbai,2024-08-23,538869,45,2024
25165,105164,Verna,CNG,Hyderabad,2024-01-23,1793251,3,2024
25166,105165,Baleno,Electric,Mumbai,2024-01-14,1607202,11,2024
25167,105166,Creta,CNG,Mumbai,2024-11-15,1745132,22,2024
25168,105167,Baleno,CNG,Hyderabad,2024-08-21,1111360,20,2024
25169,105168,Verna,Diesel,Bangalore,2024-06-05,572345,27,2024
25170,105169,Creta,Diesel,Bangalore,2024-02-29,1337900,29,2024
25171,105170,Baleno,CNG,Chennai,2024-02-29,849460,30,2024
25172,105171,Creta,CNG,Hyderabad,2024-11-09,1057796,21,2024
25173,105172,City,Diesel,Hyderabad,2024-03-15,1353385,49,2024
25174,105173,Creta,Petrol,Hyderabad,2024-05-24,1768997,41,2024
25175,105174,Verna,Diesel,Bangalore,2024-02-13,586160,22,2024
25176,105175,Baleno,Petrol,Chennai,2024-03-26,789925,49,2024
25177,105176,Swift,CNG,Chennai,2024-01-08,1092240,20,2024
25178,105177,Creta,Electric,Bangalore,2024-06-15,545252,20,2024
25179,105178,Verna,Petrol,Chennai,2024-06-18,814890,27,2024
25180,105179,Swift,Petrol,Bangalore,2024-07-26,1559803,44,2024
25181,105180,Swift,Petrol,Mumbai,2024-12-09,1615741,42,2024
25182,105181,Swift,Electric,Chennai,2024-06-21,673415,25,2024
25183,105182,City,CNG,Chennai,2024-06-05,1095228,27,2024
25184,105183,Verna,Electric,Pune,2024-07-22,1682410,19,2024
25185,105184,City,CNG,Mumbai,2024-05-05,1578774,6,2024
25186,105185,Venue,Electric,Bangalore,2024-06-01,1445984,9,2024
25187,105186,Venue,Petrol,Bangalore,2024-11-28,513324,41,2024
25188,105187,Swift,CNG,Mumbai,2024-06-12,1512166,37,2024
25189,105188,Venue,Petrol,Pune,2024-08-06,1268313,25,2024
25190,105189,i20,Electric,Mumbai,2024-07-18,1530979,46,2024
25191,105190,Baleno,CNG,Mumbai,2024-01-30,1325218,37,2024
25192,105191,Swift,Diesel,Delhi,2024-05-07,1298222,43,2024
25193,105192,Swift,Electric,Bangalore,2024-07-09,1645777,13,2024
25194,105193,Baleno,CNG,Hyderabad,2024-08-08,774379,29,2024
25195,105194,i20,Diesel,Hyderabad,2024-10-02,649644,44,2024
25196,105195,Verna,Diesel,Delhi,2024-05-07,799397,46,2024
25197,105196,Swift,Electric,Chennai,2024-12-30,1362814,39,2024
25198,105197,i20,CNG,Mumbai,2024-07-02,610096,26,2024
25199,105198,City,Diesel,Mumbai,2024-06-12,1148590,44,2024
25200,105199,i20,CNG,Delhi,2024-01-06,1594814,41,2024
25201,105200,i20,Petrol,Chennai,2024-11-15,1052922,22,2024
25202,105201,Creta,Electric,Hyderabad,2024-06-23,588451,42,2024
25203,105202,Baleno,CNG,Chennai,2024-11-06,723811,26,2024
25204,105203,XUV300,Diesel,Delhi,2024-07-06,1523262,42,2024
25205,105204,Baleno,Electric,Bangalore,2024-07-01,1524036,22,2024
25206,105205,City,Petrol,Chennai,2024-03-16,732714,48,2024
25207,105206,Creta,Diesel,Mumbai,2024-11-08,1415033,38,2024
25208,105207,Creta,Petrol,Pune,2024-09-03,1417336,26,2024
25209,105208,XUV300,CNG,Pune,2024-07-27,561656,23,2024
25210,105209,Venue,CNG,Pune,2024-09-06,1684390,18,2024
25211,105210,City,CNG,Bangalore,2024-01-15,1143815,48,2024
25212,105211,i20,Electric,Mumbai,2024-03-17,1413656,41,2024
25213,105212,XUV300,Petrol,Mumbai,2024-12-15,674486,23,2024
25214,105213,i20,Petrol,Chennai,2024-08-14,1188993,27,2024
25215,105214,i20,Electric,Bangalore,2024-11-04,1568608,47,2024
25216,105215,Swift,CNG,Chennai,2024-06-28,601581,27,2024
25217,105216,XUV300,CNG,Hyderabad,2024-06-26,1768909,2,2024
25218,105217,Venue,Diesel,Mumbai,2024-02-22,1198313,30,2024
25219,105218,Swift,Electric,Bangalore,2024-01-02,1035825,7,2024
25220,105219,Baleno,Electric,Pune,2024-08-03,830590,7,2024
25221,105220,City,Electric,Chennai,2024-05-16,978655,7,2024
25222,105221,Swift,Electric,Delhi,2024-08-14,1744283,25,2024
25223,105222,Swift,Electric,Delhi,2024-05-27,1234101,29,2024
25224,105223,Venue,Petrol,Pune,2024-10-07,1313135,37,2024
25225,105224,Verna,CNG,Pune,2024-10-08,711232,7,2024
25226,105225,Verna,Diesel,Chennai,2024-12-19,1778070,13,2024
25227,105226,Baleno,CNG,Chennai,2024-05-21,1456977,41,2024
25228,105227,City,Electric,Delhi,2024-10-18,1091426,33,2024
25229,105228,i20,Diesel,Hyderabad,2024-04-04,1697444,48,2024
25230,105229,XUV300,CNG,Delhi,2024-03-29,579510,40,2024
25231,105230,XUV300,Electric,Mumbai,2024-09-03,1525171,43,2024
25232,105231,Swift,Petrol,Delhi,2024-09-30,723589,18,2024
25233,105232,City,Petrol,Delhi,2024-02-27,1658496,29,2024
25234,105233,i20,Diesel,Delhi,2024-06-12,1266119,46,2024
25235,105234,City,CNG,Mumbai,2024-04-28,1098107,46,2024
25236,105235,Swift,CNG,Delhi,2024-10-28,645378,18,2024
25237,105236,Venue,Diesel,Chennai,2024-10-24,1574416,7,2024
25238,105237,Venue,Petrol,Bangalore,2024-05-01,1516892,32,2024
25239,105238,XUV300,Petrol,Pune,2024-04-25,1316884,17,2024
25240,105239,XUV300,CNG,Chennai,2024-06-07,743659,2,2024
25241,105240,City,Diesel,Chennai,2024-09-20,826048,34,2024
25242,105241,XUV300,Electric,Hyderabad,2024-08-15,1484773,16,2024
25243,105242,Venue,Petrol,Bangalore,2024-11-15,1769645,5,2024
25244,105243,Baleno,CNG,Delhi,2024-10-05,789464,26,2024
25245,105244,Venue,Petrol,Chennai,2024-11-05,1169006,2,2024
25246,105245,Creta,Petrol,Pune,2024-12-17,1635030,14,2024
25247,105246,Baleno,Diesel,Pune,2024-11-01,1641947,14,2024
25248,105247,Verna,CNG,Delhi,2024-04-12,1504098,11,2024
25249,105248,Venue,CNG,Hyderabad,2024-08-21,1405886,41,2024
25250,105249,XUV300,Petrol,Delhi,2024-12-27,861155,31,2024
25251,105250,XUV300,Diesel,Pune,2024-01-14,1135351,41,2024
25252,105251,Swift,CNG,Pune,2024-08-04,1494813,18,2024
25253,105252,Verna,Electric,Pune,2024-03-24,1157256,3,2024
25254,105253,i20,CNG,Bangalore,2024-09-06,1311869,46,2024
25255,105254,City,Diesel,Delhi,2024-05-25,1688477,44,2024
25256,105255,Swift,CNG,Bangalore,2024-05-12,1171512,14,2024
25257,105256,Swift,Diesel,Chennai,2024-12-20,1069721,35,2024
25258,105257,Swift,Electric,Mumbai,2024-05-05,1031555,29,2024
25259,105258,Baleno,Diesel,Bangalore,2024-01-26,712934,4,2024
25260,105259,Swift,Petrol,Pune,2024-11-24,932473,27,2024
25261,105260,Swift,Electric,Mumbai,2024-07-03,912847,3,2024
25262,105261,Baleno,Petrol,Pune,2024-10-23,1265184,31,2024
25263,105262,Creta,Petrol,Bangalore,2024-08-13,1726996,13,2024
25264,105263,City,Petrol,Mumbai,2024-02-08,1545653,11,2024
25265,105264,i20,Electric,Mumbai,2024-04-21,787732,6,2024
25266,105265,City,Diesel,Pune,2024-12-11,1277179,4,2024
25267,105266,Venue,Petrol,Mumbai,2024-05-09,975916,49,2024
25268,105267,Swift,CNG,Hyderabad,2024-04-25,661899,30,2024
25269,105268,i20,Electric,Hyderabad,2024-07-30,1038062,25,2024
25270,105269,Baleno,Diesel,Delhi,2024-04-14,803218,32,2024
25271,105270,City,Petrol,Hyderabad,2024-01-27,1104110,28,2024
25272,105271,XUV300,Electric,Chennai,2024-01-24,1256074,10,2024
25273,105272,City,Electric,Pune,2024-06-19,734292,6,2024
25274,105273,Baleno,Diesel,Delhi,2024-08-23,540175,5,2024
25275,105274,Swift,Electric,Bangalore,2024-11-12,1567617,44,2024
25276,105275,Verna,CNG,Mumbai,2024-10-22,784426,23,2024
25277,105276,XUV300,CNG,Hyderabad,2024-12-02,1095743,36,2024
25278,105277,XUV300,Electric,Pune,2024-02-04,678755,34,2024
25279,105278,Verna,CNG,Mumbai,2024-11-24,1230200,7,2024
25280,105279,Baleno,Diesel,Mumbai,2024-10-23,680188,8,2024
25281,105280,Venue,Diesel,Bangalore,2024-07-14,551303,8,2024
25282,105281,Swift,Electric,Chennai,2024-11-17,1551384,16,2024
25283,105282,Swift,Electric,Mumbai,2024-05-30,1407625,40,2024
25284,105283,XUV300,Petrol,Mumbai,2024-02-07,1406738,48,2024
25285,105284,Baleno,Petrol,Chennai,2024-07-11,1707117,12,2024
25286,105285,Venue,Diesel,Chennai,2024-10-30,1032066,9,2024
25287,105286,Creta,Electric,Delhi,2024-02-24,1780027,9,2024
25288,105287,Creta,CNG,Bangalore,2024-12-22,1476652,41,2024
25289,105288,Baleno,CNG,Delhi,2024-09-28,1359648,25,2024
25290,105289,Swift,Petrol,Pune,2024-01-01,540870,19,2024
25291,105290,City,CNG,Delhi,2024-06-23,732555,5,2024
25292,105291,Swift,Petrol,Chennai,2024-07-25,910679,6,2024
25293,105292,City,Electric,Pune,2024-10-23,1408820,8,2024
25294,105293,Creta,Petrol,Bangalore,2024-07-25,1567596,13,2024
25295,105294,i20,Electric,Chennai,2024-05-17,1772858,13,2024
25296,105295,Venue,Diesel,Mumbai,2024-12-08,610752,14,2024
25297,105296,Creta,CNG,Delhi,2024-09-22,811962,2,2024
25298,105297,Swift,CNG,Delhi,2024-05-03,1160872,28,2024
25299,105298,Creta,Electric,Pune,2024-03-07,881788,22,2024
25300,105299,Swift,Electric,Pune,2024-10-11,562467,12,2024
25301,105300,XUV300,Diesel,Mumbai,2024-09-09,1199469,3,2024
25302,105301,Baleno,Petrol,Hyderabad,2024-12-17,692748,25,2024
25303,105302,Swift,Diesel,Delhi,2024-10-08,619443,50,2024
25304,105303,i20,Electric,Pune,2024-08-11,607909,4,2024
25305,105304,Venue,Petrol,Hyderabad,2024-05-04,883008,35,2024
25306,105305,i20,Electric,Bangalore,2024-03-10,1786486,24,2024
25307,105306,XUV300,Electric,Chennai,2024-09-21,1130341,44,2024
25308,105307,Swift,Electric,Bangalore,2024-03-25,1476572,35,2024
25309,105308,i20,Petrol,Pune,2024-06-06,1477249,36,2024
25310,105309,City,Diesel,Mumbai,2024-12-02,1500272,9,2024
25311,105310,Swift,Electric,Mumbai,2024-01-01,500216,21,2024
25312,105311,Venue,CNG,Chennai,2024-02-29,670293,9,2024
25313,105312,Venue,CNG,Delhi,2024-12-26,1420594,36,2024
25314,105313,Verna,Diesel,Chennai,2024-06-16,1294625,8,2024
25315,105314,Baleno,CNG,Delhi,2024-06-15,930540,34,2024
25316,105315,Creta,Petrol,Delhi,2024-06-24,1446359,33,2024
25317,105316,Baleno,Petrol,Pune,2024-04-04,1643689,11,2024
25318,105317,Verna,CNG,Hyderabad,2024-01-23,984207,24,2024
25319,105318,Creta,Petrol,Mumbai,2024-11-07,1254967,35,2024
25320,105319,Venue,Diesel,Bangalore,2024-12-16,956111,47,2024
25321,105320,Creta,Diesel,Pune,2024-10-24,1167688,18,2024
25322,105321,XUV300,Petrol,Pune,2024-06-04,547715,49,2024
25323,105322,Venue,Diesel,Bangalore,2024-09-24,1478702,18,2024
25324,105323,Venue,Electric,Bangalore,2024-01-03,998131,46,2024
25325,105324,Swift,Petrol,Pune,2024-06-23,1632923,42,2024
25326,105325,XUV300,Electric,Chennai,2024-06-03,1145604,38,2024
25327,105326,Swift,CNG,Mumbai,2024-04-26,1590194,32,2024
25328,105327,XUV300,CNG,Mumbai,2024-12-03,1145172,38,2024
25329,105328,i20,CNG,Pune,2024-07-28,1232613,39,2024
25330,105329,Venue,Electric,Mumbai,2024-06-21,622376,44,2024
25331,105330,City,Diesel,Bangalore,2024-10-05,1708715,31,2024
25332,105331,Baleno,CNG,Delhi,2024-04-11,982255,13,2024
25333,105332,Swift,Electric,Pune,2024-02-29,1307088,20,2024
25334,105333,City,Diesel,Bangalore,2024-03-26,758278,37,2024
25335,105334,Creta,Petrol,Mumbai,2024-11-26,1582829,42,2024
25336,105335,XUV300,Diesel,Delhi,2024-04-15,528139,29,2024
25337,105336,Verna,Petrol,Hyderabad,2024-10-15,1083986,36,2024
25338,105337,Verna,Electric,Chennai,2024-10-18,667790,31,2024
25339,105338,Venue,Electric,Bangalore,2024-06-05,1248357,36,2024
25340,105339,i20,Diesel,Bangalore,2024-06-05,556839,21,2024
25341,105340,Swift,CNG,Chennai,2024-08-09,1595770,45,2024
25342,105341,Baleno,CNG,Bangalore,2024-11-14,1614551,27,2024
25343,105342,Swift,Electric,Chennai,2024-10-18,1396461,32,2024
25344,105343,Creta,CNG,Bangalore,2024-07-04,977008,20,2024
25345,105344,Verna,Electric,Chennai,2024-08-01,1133958,21,2024
25346,105345,Verna,Petrol,Hyderabad,2024-10-28,864778,4,2024
25347,105346,Baleno,Diesel,Hyderabad,2024-01-03,1279654,28,2024
25348,105347,Verna,CNG,Bangalore,2024-08-07,1675280,12,2024
25349,105348,Baleno,Electric,Pune,2024-10-10,1687566,10,2024
25350,105349,City,Electric,Delhi,2024-03-30,1477651,21,2024
25351,105350,i20,Diesel,Mumbai,2024-12-28,1484340,6,2024
25352,105351,XUV300,CNG,Bangalore,2024-12-16,700378,12,2024
25353,105352,i20,CNG,Bangalore,2024-02-02,1478500,37,2024
25354,105353,Verna,Electric,Hyderabad,2024-09-26,734870,22,2024
25355,105354,XUV300,Electric,Hyderabad,2024-03-05,604154,45,2024
25356,105355,Venue,Petrol,Pune,2024-08-21,1641382,46,2024
25357,105356,Verna,CNG,Hyderabad,2024-08-05,919970,39,2024
25358,105357,XUV300,Electric,Chennai,2024-02-20,879019,8,2024
25359,105358,Swift,Diesel,Chennai,2024-08-31,983646,18,2024
25360,105359,XUV300,Electric,Hyderabad,2024-03-24,875960,40,2024
25361,105360,XUV300,Petrol,Mumbai,2024-11-02,901389,6,2024
25362,105361,Swift,Petrol,Bangalore,2024-04-07,1784103,25,2024
25363,105362,Venue,CNG,Chennai,2024-05-24,1139123,48,2024
25364,105363,i20,CNG,Hyderabad,2024-11-30,880956,44,2024
25365,105364,Verna,Diesel,Bangalore,2024-04-17,677461,44,2024
25366,105365,Venue,Electric,Pune,2024-02-25,1440631,44,2024
25367,105366,City,Diesel,Mumbai,2024-07-26,616321,25,2024
25368,105367,Baleno,Electric,Delhi,2024-07-23,959082,29,2024
25369,105368,Verna,Diesel,Mumbai,2024-07-13,789145,9,2024
25370,105369,Venue,Diesel,Delhi,2024-10-03,1203596,11,2024
25371,105370,Baleno,CNG,Mumbai,2024-07-04,1778524,1,2024
25372,105371,XUV300,Electric,Delhi,2024-10-12,1204577,10,2024
25373,105372,Verna,Diesel,Delhi,2024-09-10,1530765,28,2024
25374,105373,Verna,CNG,Bangalore,2024-06-19,515814,36,2024
25375,105374,Swift,Electric,Hyderabad,2024-06-17,853167,44,2024
25376,105375,i20,Electric,Bangalore,2024-03-15,1060674,28,2024
25377,105376,Verna,CNG,Pune,2024-02-21,1707519,34,2024
25378,105377,Baleno,Diesel,Delhi,2024-08-10,640008,10,2024
25379,105378,Venue,Diesel,Hyderabad,2024-04-28,1594786,14,2024
25380,105379,Creta,CNG,Delhi,2024-02-09,946199,31,2024
25381,105380,Baleno,Electric,Hyderabad,2024-11-07,733779,20,2024
25382,105381,Baleno,Diesel,Hyderabad,2024-10-05,1587948,10,2024
25383,105382,City,CNG,Pune,2024-11-16,581351,21,2024
25384,105383,Venue,Diesel,Mumbai,2024-11-16,782831,38,2024
25385,105384,City,Electric,Chennai,2024-12-17,1366075,17,2024
25386,105385,City,CNG,Hyderabad,2024-02-08,893832,37,2024
25387,105386,XUV300,CNG,Hyderabad,2024-10-17,1381408,17,2024
25388,105387,Swift,Petrol,Mumbai,2024-09-07,1118219,35,2024
25389,105388,Verna,Electric,Hyderabad,2024-05-17,897666,12,2024
25390,105389,Creta,CNG,Hyderabad,2024-04-17,902659,29,2024
25391,105390,Venue,Petrol,Chennai,2024-02-22,514018,25,2024
25392,105391,i20,Diesel,Delhi,2024-08-29,1500479,27,2024
25393,105392,i20,Electric,Chennai,2024-06-26,1069403,9,2024
25394,105393,Creta,Electric,Chennai,2024-05-07,1597868,13,2024
25395,105394,Creta,Electric,Delhi,2024-03-20,1064136,48,2024
25396,105395,Baleno,Petrol,Chennai,2024-08-26,1509524,20,2024
25397,105396,Verna,CNG,Pune,2024-03-11,1223511,43,2024
25398,105397,i20,CNG,Mumbai,2024-01-20,1223442,13,2024
25399,105398,Verna,Diesel,Chennai,2024-01-23,1127791,8,2024
25400,105399,Verna,Diesel,Delhi,2024-01-20,690597,4,2024
25401,105400,i20,Petrol,Bangalore,2024-08-06,941684,34,2024
25402,105401,Creta,CNG,Bangalore,2024-01-01,1379742,5,2024
25403,105402,i20,CNG,Hyderabad,2024-09-21,819309,7,2024
25404,105403,Verna,Electric,Pune,2024-01-30,1366641,1,2024
25405,105404,Verna,CNG,Hyderabad,2024-01-13,1351541,31,2024
25406,105405,i20,Electric,Chennai,2024-04-19,514282,13,2024
25407,105406,XUV300,Petrol,Chennai,2024-09-17,997634,17,2024
25408,105407,i20,Electric,Hyderabad,2024-04-15,889439,16,2024
25409,105408,City,Electric,Mumbai,2024-10-07,1483204,14,2024
25410,105409,XUV300,CNG,Bangalore,2024-12-21,1435258,29,2024
25411,105410,i20,Petrol,Chennai,2024-04-20,1375775,40,2024
25412,105411,XUV300,Diesel,Mumbai,2024-07-14,1636486,37,2024
25413,105412,Venue,Electric,Bangalore,2024-12-25,1252313,47,2024
25414,105413,Verna,Electric,Bangalore,2024-09-26,1557155,3,2024
25415,105414,i20,Electric,Bangalore,2024-02-12,529321,49,2024
25416,105415,Verna,CNG,Bangalore,2024-03-06,1063359,7,2024
25417,105416,XUV300,Diesel,Delhi,2024-02-06,1428546,11,2024
25418,105417,Verna,CNG,Hyderabad,2024-07-12,743439,9,2024
25419,105418,City,Electric,Bangalore,2024-12-09,1468223,9,2024
25420,105419,i20,Petrol,Bangalore,2024-03-18,1646212,18,2024
25421,105420,Baleno,Electric,Hyderabad,2024-01-27,988197,10,2024
25422,105421,Swift,CNG,Hyderabad,2024-03-02,1151342,20,2024
25423,105422,i20,Diesel,Chennai,2024-02-16,1211923,37,2024
25424,105423,Venue,Diesel,Hyderabad,2024-12-11,1196944,22,2024
25425,105424,i20,CNG,Chennai,2024-04-21,943137,25,2024
25426,105425,Verna,Electric,Pune,2024-04-23,1744832,13,2024
25427,105426,i20,CNG,Chennai,2024-02-07,1693944,12,2024
25428,105427,i20,Electric,Bangalore,2024-05-20,1464825,26,2024
25429,105428,Baleno,Diesel,Pune,2024-07-14,1376404,17,2024
25430,105429,City,CNG,Pune,2024-07-05,924585,26,2024
25431,105430,City,Electric,Pune,2024-10-14,500508,36,2024
25432,105431,Baleno,Petrol,Mumbai,2024-07-08,1698956,37,2024
25433,105432,Creta,CNG,Bangalore,2024-07-07,1610056,15,2024
25434,105433,Creta,Diesel,Bangalore,2024-01-09,1120499,46,2024
25435,105434,City,Electric,Pune,2024-08-23,1047101,27,2024
25436,105435,Creta,CNG,Mumbai,2024-07-13,1746897,26,2024
25437,105436,i20,Petrol,Mumbai,2024-07-19,1586928,22,2024
25438,105437,Verna,Electric,Mumbai,2024-06-02,1522314,48,2024
25439,105438,Verna,Electric,Delhi,2024-08-24,669051,7,2024
25440,105439,Venue,Electric,Delhi,2024-07-09,552640,8,2024
25441,105440,Creta,Petrol,Bangalore,2024-02-27,558248,45,2024
25442,105441,Creta,Electric,Delhi,2024-03-27,1500210,12,2024
25443,105442,City,Petrol,Delhi,2024-03-28,755891,24,2024
25444,105443,Verna,Diesel,Chennai,2024-09-10,1587956,15,2024
25445,105444,Verna,CNG,Delhi,2024-06-12,1717422,32,2024
25446,105445,i20,Petrol,Pune,2024-12-22,1361740,18,2024
25447,105446,Creta,CNG,Bangalore,2024-11-09,1381965,36,2024
25448,105447,i20,CNG,Bangalore,2024-07-07,586456,42,2024
25449,105448,Verna,Diesel,Mumbai,2024-08-07,877960,20,2024
25450,105449,XUV300,Petrol,Pune,2024-01-15,599039,48,2024
25451,105450,City,Electric,Pune,2024-06-19,1507448,38,2024
25452,105451,XUV300,Electric,Hyderabad,2024-02-10,1424137,28,2024
25453,105452,Creta,Diesel,Hyderabad,2024-06-24,737135,8,2024
25454,105453,Venue,Diesel,Hyderabad,2024-04-18,1085058,14,2024
25455,105454,XUV300,Electric,Chennai,2024-05-24,599991,24,2024
25456,105455,XUV300,Diesel,Hyderabad,2024-10-23,521333,16,2024
25457,105456,Venue,CNG,Delhi,2024-01-24,1382834,46,2024
25458,105457,i20,Diesel,Mumbai,2024-09-03,1253059,15,2024
25459,105458,Swift,CNG,Pune,2024-08-27,1589696,21,2024
25460,105459,i20,Electric,Chennai,2024-06-02,1284158,31,2024
25461,105460,Verna,CNG,Hyderabad,2024-03-17,873167,32,2024
25462,105461,Creta,Diesel,Delhi,2024-01-26,1288380,48,2024
25463,105462,Verna,Diesel,Chennai,2024-08-01,1639680,2,2024
25464,105463,Swift,Electric,Mumbai,2024-07-14,1117391,10,2024
25465,105464,Venue,Diesel,Chennai,2024-05-22,616673,3,2024
25466,105465,XUV300,Diesel,Mumbai,2024-08-10,1475349,43,2024
25467,105466,Venue,CNG,Chennai,2024-11-24,609854,6,2024
25468,105467,XUV300,Petrol,Pune,2024-10-16,763271,26,2024
25469,105468,XUV300,Electric,Chennai,2024-12-30,948292,24,2024
25470,105469,XUV300,CNG,Pune,2024-01-04,1008354,24,2024
25471,105470,XUV300,CNG,Chennai,2024-10-18,1714979,42,2024
25472,105471,City,Electric,Pune,2024-10-18,970610,32,2024
25473,105472,XUV300,Diesel,Hyderabad,2024-05-01,1692048,34,2024
25474,105473,Baleno,Diesel,Mumbai,2024-06-14,1644496,10,2024
25475,105474,Baleno,Diesel,Delhi,2024-11-15,1408432,6,2024
25476,105475,City,Diesel,Hyderabad,2024-08-25,713961,5,2024
25477,105476,City,Diesel,Delhi,2024-04-26,909897,38,2024
25478,105477,Verna,Petrol,Chennai,2024-04-23,962101,22,2024
25479,105478,Venue,Electric,Pune,2024-06-27,1458916,50,2024
25480,105479,i20,Electric,Bangalore,2024-10-20,1765277,28,2024
25481,105480,Venue,CNG,Bangalore,2024-04-27,871065,4,2024
25482,105481,Swift,Diesel,Pune,2024-03-13,979117,43,2024
25483,105482,i20,Electric,Chennai,2024-02-04,1087132,12,2024
25484,105483,XUV300,Petrol,Delhi,2024-01-21,759420,40,2024
25485,105484,Venue,CNG,Bangalore,2024-07-21,913890,42,2024
25486,105485,Verna,Petrol,Hyderabad,2024-09-20,1321552,31,2024
25487,105486,i20,Diesel,Delhi,2024-09-23,1462360,16,2024
25488,105487,Baleno,Diesel,Mumbai,2024-09-14,1363671,11,2024
25489,105488,XUV300,Electric,Delhi,2024-07-23,1360943,42,2024
25490,105489,Creta,Diesel,Hyderabad,2024-03-26,951478,4,2024
25491,105490,Verna,Petrol,Pune,2024-03-13,1665821,4,2024
25492,105491,Creta,Electric,Mumbai,2024-12-26,1759079,8,2024
25493,105492,XUV300,Diesel,Mumbai,2024-08-07,936619,29,2024
25494,105493,City,CNG,Hyderabad,2024-04-03,796103,31,2024
25495,105494,Venue,Petrol,Hyderabad,2024-04-18,1509078,48,2024
25496,105495,XUV300,Electric,Hyderabad,2024-08-27,1395172,9,2024
25497,105496,i20,Diesel,Delhi,2024-10-21,1725206,21,2024
25498,105497,Creta,Diesel,Chennai,2024-04-23,854049,38,2024
25499,105498,Verna,Electric,Mumbai,2024-02-07,1489842,32,2024
25500,105499,Creta,Electric,Hyderabad,2024-04-25,1053798,20,2024
25501,105500,Baleno,CNG,Pune,2024-09-17,1474825,17,2024
25502,105501,XUV300,Electric,Pune,2024-11-27,709810,43,2024
25503,105502,City,Diesel,Delhi,2024-05-14,1706430,3,2024
25504,105503,Baleno,Petrol,Bangalore,2024-12-11,1489739,24,2024
25505,105504,Verna,CNG,Chennai,2024-08-11,1024856,39,2024
25506,105505,City,Petrol,Pune,2024-12-03,920501,11,2024
25507,105506,Swift,Diesel,Delhi,2024-11-14,514035,25,2024
25508,105507,Swift,Petrol,Delhi,2024-11-20,1136637,16,2024
25509,105508,Verna,Electric,Delhi,2024-05-20,1468232,4,2024
25510,105509,Venue,Petrol,Chennai,2024-01-28,957904,47,2024
25511,105510,i20,CNG,Pune,2024-04-16,1468619,11,2024
25512,105511,i20,Petrol,Delhi,2024-06-20,671712,8,2024
25513,105512,Swift,Petrol,Chennai,2024-10-20,711880,29,2024
25514,105513,Creta,CNG,Mumbai,2024-03-18,868878,14,2024
25515,105514,Baleno,Diesel,Pune,2024-12-08,1368877,23,2024
25516,105515,Swift,Electric,Delhi,2024-12-03,848285,4,2024
