Sale ID,Customer ID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID,abc
45198,105197,Swift,Petrol,Bangalore,4/27/2025,1781666,12,
45199,105198,Creta,Petrol,Mumbai,10/23/2025,1052708,18,
45200,105199,Creta,Diesel,Chennai,7/19/2025,984856,24,
45201,105200,Verna,CNG,Hyderabad,7/1/2025,683789,35,
45202,105201,City,Petrol,Pune,7/7/2025,1751864,19,
45203,105202,Baleno,CNG,Hyderabad,11/4/2025,1411210,9,
45204,105203,XUV300,Diesel,Hyderabad,2/27/2025,593965,47,
45205,105204,City,Diesel,Bangalore,1/23/2025,1679963,48,
45206,105205,i20,Diesel,Mumbai,11/4/2025,1010219,31,
45207,105206,Venue,Diesel,Hyderabad,5/14/2025,903624,12,
45208,105207,City,CNG,Bangalore,10/28/2025,840678,37,
45209,105208,City,Electric,Delhi,2/19/2025,1449012,45,
45210,105209,XUV300,Diesel,Chennai,4/14/2025,1353088,19,
45211,105210,i20,Diesel,Hyderabad,10/29/2025,1355114,12,
45212,105211,City,Diesel,Chennai,3/7/2025,982353,48,
45213,105212,City,Petrol,Delhi,12/19/2025,1744679,11,
45214,105213,Baleno,CNG,Chennai,9/17/2025,1528022,9,
45215,105214,Swift,CNG,Hyderabad,5/20/2025,507963,5,
45216,105215,i20,Electric,Delhi,1/12/2025,1453952,3,
45217,105216,i20,Diesel,Hyderabad,6/29/2025,1010704,38,
45218,105217,City,CNG,Chennai,2/28/2025,1282838,18,
45219,105218,Venue,Diesel,Delhi,9/5/2025,552688,23,
45220,105219,Venue,Electric,Chennai,1/26/2025,753647,37,
45221,105220,XUV300,Electric,Chennai,11/10/2025,569864,35,
45222,105221,City,Diesel,Delhi,9/21/2025,1659537,12,
45223,105222,Baleno,Diesel,Mumbai,11/16/2025,602005,26,
45224,105223,City,Diesel,Hyderabad,12/20/2025,1279165,1,
45225,105224,XUV300,CNG,Mumbai,8/22/2025,1654068,26,
45226,105225,Creta,CNG,Bangalore,4/15/2025,1697059,14,
45227,105226,Venue,Electric,Mumbai,4/25/2025,1626767,11,
45228,105227,Verna,Petrol,Bangalore,7/16/2025,1516786,37,
45229,105228,Baleno,Diesel,Pune,5/2/2025,1779338,10,
45230,105229,Baleno,Petrol,Delhi,7/7/2025,1167774,13,
45231,105230,i20,Electric,Bangalore,3/21/2025,938831,25,
45232,105231,Baleno,Petrol,Chennai,5/19/2025,1231556,11,
45233,105232,Baleno,Electric,Bangalore,3/5/2025,773037,31,
45234,105233,XUV300,Electric,Mumbai,5/29/2025,1494408,33,
45235,105234,Venue,Electric,Mumbai,9/27/2025,1680123,25,
45236,105235,XUV300,Petrol,Chennai,9/23/2025,1580161,4,
45237,105236,Creta,Electric,Delhi,10/28/2025,574856,46,
45238,105237,Swift,Petrol,Mumbai,12/26/2025,551670,5,
45239,105238,Creta,Electric,Mumbai,11/28/2025,1035515,8,
45240,105239,XUV300,Diesel,Chennai,10/2/2025,723075,26,
45241,105240,XUV300,CNG,Mumbai,9/26/2025,584401,5,
45242,105241,XUV300,Electric,Bangalore,3/29/2025,874314,44,
45243,105242,Verna,Electric,Pune,6/14/2025,1072091,9,
45244,105243,Baleno,Diesel,Delhi,5/29/2025,1321062,14,
45245,105244,XUV300,CNG,Hyderabad,12/13/2025,762370,41,
45246,105245,Venue,Electric,Delhi,12/25/2025,1558478,33,
45247,105246,Swift,Electric,Mumbai,1/14/2025,1161183,45,
45248,105247,Swift,Petrol,Bangalore,8/7/2025,1217223,28,
45249,105248,Creta,CNG,Hyderabad,9/3/2025,1457145,6,
45250,105249,Creta,CNG,Hyderabad,3/19/2025,1360267,11,
45251,105250,City,Diesel,Chennai,12/20/2025,1193524,49,
45252,105251,Creta,Petrol,Pune,3/29/2025,1482956,27,
45253,105252,XUV300,Electric,Delhi,5/29/2025,748569,4,
45254,105253,Swift,Petrol,Bangalore,1/1/2025,859492,20,
45255,105254,Swift,Diesel,Delhi,9/10/2025,694658,31,
45256,105255,Swift,CNG,Hyderabad,12/23/2025,919986,27,
45257,105256,Creta,Petrol,Mumbai,7/15/2025,934968,36,
45258,105257,Venue,Diesel,Chennai,2/26/2025,857358,46,
45259,105258,Venue,Diesel,Hyderabad,12/27/2025,1324395,49,
45260,105259,i20,Petrol,Chennai,7/23/2025,1401372,21,
45261,105260,Swift,Diesel,Delhi,1/28/2025,661247,18,
45262,105261,Baleno,CNG,Pune,9/25/2025,687650,29,
45263,105262,i20,Electric,Chennai,7/11/2025,1609224,43,
45264,105263,City,Diesel,Bangalore,10/13/2025,913492,2,
45265,105264,i20,Petrol,Bangalore,7/17/2025,1374929,17,
45266,105265,i20,Electric,Hyderabad,6/15/2025,1659931,41,
45267,105266,Venue,Petrol,Delhi,8/31/2025,678042,23,
45268,105267,Creta,Electric,Pune,7/10/2025,1758438,18,
45269,105268,i20,Diesel,Pune,5/10/2025,1750598,7,
45270,105269,i20,Diesel,Mumbai,4/5/2025,1007125,18,
45271,105270,i20,Electric,Pune,8/24/2025,1788144,1,
45272,105271,Creta,Petrol,Delhi,12/25/2025,989702,34,
45273,105272,Creta,Electric,Mumbai,11/14/2025,1117432,39,
45274,105273,Baleno,Petrol,Bangalore,4/29/2025,904998,22,
45275,105274,Swift,CNG,Pune,8/5/2025,1671687,29,
45276,105275,Swift,CNG,Hyderabad,4/14/2025,828843,11,
45277,105276,i20,Electric,Pune,1/25/2025,1761131,7,
45278,105277,Verna,Petrol,Chennai,7/1/2025,944629,38,
45279,105278,City,Petrol,Chennai,8/5/2025,893058,40,
45280,105279,Venue,Diesel,Delhi,9/17/2025,1353415,38,
45281,105280,City,Diesel,Bangalore,6/6/2025,1159455,8,
45282,105281,i20,Electric,Bangalore,7/7/2025,1462884,39,
45283,105282,Baleno,Electric,Bangalore,9/20/2025,525248,34,
45284,105283,Swift,Electric,Pune,12/21/2025,565047,38,
45285,105284,City,Petrol,Bangalore,6/7/2025,948956,25,
45286,105285,Swift,Electric,Chennai,11/13/2025,890749,35,
45287,105286,Creta,Electric,Chennai,5/10/2025,1246761,3,
45288,105287,Creta,Petrol,Hyderabad,1/16/2025,1090297,48,
45289,105288,XUV300,Petrol,Chennai,1/18/2025,964417,12,
45290,105289,City,Electric,Hyderabad,11/20/2025,676692,16,
45291,105290,Swift,Diesel,Pune,11/5/2025,1565663,46,
45292,105291,City,CNG,Chennai,4/19/2025,601141,6,
45293,105292,Verna,CNG,Delhi,5/15/2025,998967,29,
45294,105293,i20,CNG,Hyderabad,4/19/2025,1724323,11,
45295,105294,Verna,CNG,Pune,5/17/2025,1228630,8,
45296,105295,i20,Petrol,Pune,1/24/2025,1778296,18,
45297,105296,XUV300,CNG,Chennai,9/23/2025,974936,4,
45298,105297,XUV300,Diesel,Hyderabad,10/19/2025,930202,26,
45299,105298,Baleno,Petrol,Pune,4/28/2025,1293981,23,
45300,105299,XUV300,Diesel,Pune,2/19/2025,1189549,1,
45301,105300,i20,Electric,Chennai,3/16/2025,1556814,3,
45302,105301,Verna,CNG,Delhi,2/8/2025,1729121,25,
45303,105302,i20,Electric,Delhi,1/1/2025,1256541,36,
45304,105303,Swift,Diesel,Hyderabad,2/22/2025,613864,25,
45305,105304,XUV300,Petrol,Bangalore,5/25/2025,1246924,36,
45306,105305,XUV300,CNG,Delhi,2/9/2025,1097298,3,
45307,105306,Venue,CNG,Hyderabad,6/23/2025,1744211,15,
45308,105307,Venue,CNG,Mumbai,1/14/2025,1363646,49,
45309,105308,XUV300,Petrol,Mumbai,1/16/2025,1561899,14,
45310,105309,i20,Petrol,Chennai,2/18/2025,1028658,44,
45311,105310,City,Petrol,Delhi,8/23/2025,763226,11,
45312,105311,Baleno,CNG,Chennai,11/22/2025,908290,18,
45313,105312,Swift,CNG,Hyderabad,11/4/2025,1048034,50,
45314,105313,Creta,Diesel,Bangalore,4/26/2025,1547193,1,
45315,105314,Swift,CNG,Mumbai,1/20/2025,747280,1,
45316,105315,Creta,CNG,Delhi,4/9/2025,1567055,49,
45317,105316,i20,Electric,Pune,5/23/2025,1631992,45,
45318,105317,Swift,Diesel,Hyderabad,8/16/2025,1572613,8,
45319,105318,City,Diesel,Pune,6/12/2025,1703423,2,
45320,105319,Creta,Petrol,Hyderabad,11/21/2025,1052157,4,
45321,105320,Baleno,Electric,Chennai,3/24/2025,1120010,5,
45322,105321,Venue,Petrol,Delhi,6/18/2025,1790047,9,
45323,105322,Baleno,Diesel,Bangalore,12/19/2025,838971,48,
45324,105323,Verna,Electric,Mumbai,4/19/2025,1181085,11,
45325,105324,Swift,CNG,Chennai,2/26/2025,726413,41,
45326,105325,City,Petrol,Chennai,1/13/2025,764817,20,
45327,105326,Venue,Electric,Mumbai,8/5/2025,1014569,32,
45328,105327,Baleno,Petrol,Mumbai,5/13/2025,1404487,47,
45329,105328,Swift,Petrol,Pune,2/23/2025,1050730,42,
45330,105329,XUV300,Diesel,Bangalore,1/14/2025,1032003,30,
45331,105330,i20,Diesel,Pune,11/2/2025,1473681,14,
45332,105331,Creta,Electric,Pune,10/26/2025,572025,15,
45333,105332,i20,Petrol,Hyderabad,8/9/2025,1727928,44,
45334,105333,Verna,Petrol,Chennai,3/29/2025,1721583,35,
45335,105334,Creta,Electric,Bangalore,6/7/2025,1571032,29,
45336,105335,Swift,CNG,Hyderabad,12/26/2025,1691363,5,
45337,105336,Verna,CNG,Chennai,5/18/2025,1138124,7,
45338,105337,Baleno,Diesel,Delhi,9/9/2025,1549316,48,
45339,105338,Creta,Electric,Bangalore,5/21/2025,994788,11,
45340,105339,Creta,CNG,Bangalore,1/18/2025,652622,2,
45341,105340,Verna,Electric,Delhi,12/21/2025,1361381,12,
45342,105341,Verna,Diesel,Hyderabad,10/22/2025,1007029,28,
45343,105342,i20,CNG,Bangalore,2/3/2025,1047978,26,
45344,105343,XUV300,Electric,Chennai,12/4/2025,1460850,11,
45345,105344,XUV300,Petrol,Bangalore,5/2/2025,1543352,46,
45346,105345,i20,CNG,Chennai,9/9/2025,1494580,17,
45347,105346,Verna,Petrol,Bangalore,9/11/2025,1232860,13,
45348,105347,Swift,Diesel,Mumbai,7/8/2025,1248515,43,
45349,105348,Verna,Electric,Chennai,3/29/2025,1262389,11,
45350,105349,Creta,CNG,Mumbai,9/5/2025,1661956,26,
45351,105350,Baleno,Diesel,Bangalore,3/7/2025,1357140,39,
45352,105351,i20,CNG,Bangalore,6/27/2025,1518184,44,
45353,105352,Creta,Diesel,Delhi,4/1/2025,727929,50,
45354,105353,Venue,CNG,Hyderabad,12/17/2025,681487,41,
45355,105354,XUV300,CNG,Pune,3/23/2025,855114,18,
45356,105355,i20,Electric,Chennai,10/11/2025,817660,13,
45357,105356,Verna,Diesel,Bangalore,8/4/2025,1089128,18,
45358,105357,Swift,CNG,Delhi,3/15/2025,1715096,28,
45359,105358,Verna,Petrol,Hyderabad,6/24/2025,1658498,27,
45360,105359,Verna,CNG,Chennai,11/4/2025,1365539,29,
45361,105360,Baleno,Petrol,Chennai,2/3/2025,670296,20,
45362,105361,Swift,Electric,Bangalore,4/18/2025,957302,20,
45363,105362,Verna,CNG,Delhi,5/28/2025,1341558,43,
45364,105363,Creta,Diesel,Delhi,11/8/2025,1172109,27,
45365,105364,Creta,Diesel,Pune,1/17/2025,839491,33,
45366,105365,Baleno,Diesel,Bangalore,7/21/2025,777945,37,
45367,105366,i20,CNG,Mumbai,2/25/2025,1783732,10,
45368,105367,i20,CNG,Hyderabad,9/23/2025,1487373,4,
45369,105368,Swift,Petrol,Mumbai,4/27/2025,858919,11,
45370,105369,Swift,CNG,Chennai,8/3/2025,626228,9,
45371,105370,Swift,Electric,Delhi,2/21/2025,1393748,14,
45372,105371,i20,Electric,Delhi,9/3/2025,769379,5,
45373,105372,Baleno,Diesel,Chennai,5/30/2025,726352,32,
45374,105373,Creta,Diesel,Pune,6/10/2025,1155967,1,
45375,105374,Swift,Petrol,Delhi,4/10/2025,1003374,6,
45376,105375,XUV300,Diesel,Mumbai,1/21/2025,1508234,50,
45377,105376,Swift,Diesel,Delhi,10/7/2025,1157797,33,
45378,105377,Swift,Electric,Delhi,8/9/2025,1225065,13,
45379,105378,Verna,Petrol,Hyderabad,1/25/2025,1043527,31,
45380,105379,i20,CNG,Bangalore,4/23/2025,1289696,8,
45381,105380,i20,CNG,Delhi,4/3/2025,1491447,28,
45382,105381,Verna,Diesel,Bangalore,9/3/2025,1592456,15,
45383,105382,XUV300,Electric,Mumbai,8/28/2025,968383,1,
45384,105383,City,Petrol,Delhi,6/6/2025,1310934,41,
45385,105384,Baleno,Diesel,Chennai,8/22/2025,1506071,30,
45386,105385,Venue,Petrol,Chennai,8/24/2025,994258,42,
45387,105386,Venue,Electric,Pune,9/10/2025,1639692,38,
45388,105387,XUV300,Electric,Chennai,8/20/2025,1690518,8,
45389,105388,i20,CNG,Bangalore,3/6/2025,559679,45,
45390,105389,Verna,Electric,Delhi,6/1/2025,1443161,44,
45391,105390,City,Electric,Mumbai,7/6/2025,1424180,36,
45392,105391,i20,CNG,Pune,11/29/2025,958524,42,
45393,105392,City,Petrol,Chennai,6/28/2025,705456,50,
45394,105393,XUV300,CNG,Chennai,1/12/2025,925599,6,
45395,105394,City,CNG,Hyderabad,2/26/2025,552867,46,
45396,105395,City,Diesel,Pune,6/21/2025,1124495,39,
45397,105396,Venue,CNG,Delhi,6/12/2025,751064,40,
45398,105397,Verna,Petrol,Delhi,3/26/2025,771734,17,
45399,105398,Baleno,Electric,Bangalore,12/27/2025,1695380,18,
45400,105399,Baleno,Diesel,Chennai,7/8/2025,830780,42,
45401,105400,Baleno,CNG,Mumbai,9/10/2025,1538189,1,
45402,105401,Creta,Diesel,Bangalore,4/3/2025,845364,15,
45403,105402,Swift,Electric,Chennai,2/21/2025,718060,4,
45404,105403,Baleno,Diesel,Chennai,7/14/2025,806461,20,
45405,105404,Baleno,Petrol,Delhi,1/3/2025,1424667,9,
45406,105405,XUV300,Diesel,Chennai,8/29/2025,522582,29,
45407,105406,Venue,Diesel,Delhi,10/25/2025,1215140,27,
45408,105407,City,Electric,Bangalore,8/6/2025,1338091,39,
45409,105408,City,CNG,Mumbai,9/10/2025,1401416,24,
45410,105409,i20,Diesel,Chennai,5/22/2025,1270968,18,
45411,105410,i20,Petrol,Delhi,5/24/2025,1675994,5,
45412,105411,Baleno,Petrol,Chennai,10/11/2025,1598274,33,
45413,105412,Venue,CNG,Pune,12/20/2025,715359,45,
45414,105413,XUV300,Petrol,Bangalore,5/31/2025,1206595,35,
45415,105414,Venue,Petrol,Chennai,1/2/2025,1511396,50,
45416,105415,Baleno,Electric,Mumbai,3/29/2025,1473405,2,
45417,105416,Swift,CNG,Delhi,3/10/2025,1674943,46,
45418,105417,Venue,Diesel,Pune,7/20/2025,1141310,49,
45419,105418,Creta,Petrol,Mumbai,5/23/2025,1710743,8,
45420,105419,Baleno,Petrol,Pune,3/28/2025,809160,26,
45421,105420,Verna,Petrol,Delhi,9/11/2025,1551100,23,
45422,105421,Baleno,CNG,Hyderabad,7/1/2025,1599345,21,
45423,105422,Baleno,CNG,Bangalore,6/16/2025,1259831,38,
45424,105423,Verna,CNG,Bangalore,5/12/2025,650704,5,
45425,105424,Verna,Petrol,Pune,4/20/2025,933937,7,
45426,105425,City,Petrol,Pune,6/23/2025,626670,22,
45427,105426,XUV300,Petrol,Mumbai,1/7/2025,879142,26,
45428,105427,Baleno,Petrol,Hyderabad,7/14/2025,1440870,9,
45429,105428,i20,Electric,Bangalore,10/10/2025,1702109,7,
45430,105429,Creta,Diesel,Bangalore,1/27/2025,1244148,33,
45431,105430,Baleno,CNG,Delhi,7/6/2025,1530297,50,
45432,105431,Creta,Diesel,Chennai,6/3/2025,1605002,28,
45433,105432,Venue,Diesel,Mumbai,11/28/2025,659112,36,
45434,105433,i20,Diesel,Chennai,5/20/2025,1440528,20,
45435,105434,City,Electric,Chennai,6/1/2025,1262916,26,
45436,105435,City,Diesel,Mumbai,8/5/2025,946265,42,
45437,105436,Verna,Diesel,Hyderabad,9/1/2025,1453868,23,
45438,105437,Venue,Diesel,Pune,12/3/2025,1170621,50,
45439,105438,Venue,CNG,Pune,5/12/2025,1055472,13,
45440,105439,i20,Electric,Chennai,5/17/2025,639982,46,
45441,105440,i20,Petrol,Bangalore,6/18/2025,983461,34,
45442,105441,i20,CNG,Hyderabad,4/21/2025,587235,14,
45443,105442,i20,Petrol,Bangalore,7/22/2025,1424541,26,
45444,105443,i20,CNG,Delhi,3/1/2025,724528,18,
45445,105444,City,Electric,Mumbai,8/18/2025,1639852,18,
45446,105445,i20,Diesel,Bangalore,6/5/2025,1491760,27,
45447,105446,i20,Petrol,Mumbai,10/12/2025,1758050,28,
45448,105447,i20,CNG,Pune,1/30/2025,669948,40,
45449,105448,Swift,Petrol,Hyderabad,11/30/2025,1706293,3,
45450,105449,City,CNG,Hyderabad,6/9/2025,649800,40,
45451,105450,XUV300,Electric,Bangalore,12/23/2025,1685937,35,
45452,105451,Verna,Petrol,Delhi,8/7/2025,1371795,27,
45453,105452,Verna,Diesel,Hyderabad,12/1/2025,532592,50,
45454,105453,Swift,Diesel,Chennai,7/1/2025,1654659,19,
45455,105454,City,Electric,Chennai,8/28/2025,636287,30,
45456,105455,Venue,Diesel,Hyderabad,12/7/2025,676300,45,
45457,105456,i20,CNG,Pune,5/20/2025,595120,28,
45458,105457,i20,Electric,Chennai,12/28/2025,1210708,10,
45459,105458,XUV300,Diesel,Chennai,10/12/2025,633621,27,
45460,105459,i20,Electric,Chennai,2/17/2025,766544,39,
45461,105460,Baleno,Petrol,Mumbai,8/24/2025,1114823,33,
45462,105461,City,CNG,Chennai,1/24/2025,997235,45,
45463,105462,i20,CNG,Bangalore,4/9/2025,1389277,12,
45464,105463,Baleno,CNG,Hyderabad,4/26/2025,1427649,48,
45465,105464,Venue,CNG,Bangalore,5/2/2025,1492540,11,
45466,105465,Baleno,CNG,Mumbai,7/10/2025,1390030,6,
45467,105466,Swift,Petrol,Mumbai,5/15/2025,1171814,33,
45468,105467,Creta,Petrol,Bangalore,12/30/2025,1295751,27,
45469,105468,Creta,Diesel,Bangalore,12/6/2025,1452671,28,
45470,105469,Swift,CNG,Pune,8/21/2025,1469250,16,
45471,105470,Verna,Electric,Bangalore,12/22/2025,824116,50,
45472,105471,Creta,Diesel,Pune,12/26/2025,1509026,40,
45473,105472,Verna,CNG,Delhi,3/5/2025,1757240,21,
45474,105473,Creta,CNG,Delhi,5/25/2025,1074272,32,
45475,105474,Verna,Diesel,Bangalore,6/1/2025,1633519,45,
45476,105475,Swift,Diesel,Chennai,12/18/2025,664638,10,
45477,105476,City,Electric,Delhi,10/24/2025,596090,45,
45478,105477,Venue,Electric,Pune,4/8/2025,1480934,23,
45479,105478,City,Electric,Chennai,8/14/2025,1390062,24,
45480,105479,Venue,Petrol,Chennai,6/11/2025,862801,20,
45481,105480,i20,CNG,Mumbai,4/20/2025,914429,35,
45482,105481,XUV300,Diesel,Chennai,10/24/2025,1450471,3,
45483,105482,Baleno,Petrol,Mumbai,10/12/2025,1607262,37,
45484,105483,Swift,CNG,Mumbai,4/23/2025,1125964,37,
45485,105484,Verna,Diesel,Chennai,7/3/2025,792014,34,
45486,105485,Venue,CNG,Delhi,10/29/2025,1140932,12,
45487,105486,City,CNG,Hyderabad,5/3/2025,1229549,48,
45488,105487,Swift,Electric,Bangalore,12/8/2025,1232478,23,
45489,105488,Creta,Petrol,Bangalore,12/28/2025,1525593,25,
45490,105489,City,CNG,Pune,6/23/2025,1270519,1,
45491,105490,Verna,CNG,Chennai,7/1/2025,1393850,39,
45492,105491,Swift,Petrol,Chennai,4/19/2025,1193421,7,
45493,105492,City,Petrol,Chennai,2/7/2025,1004731,9,
45494,105493,XUV300,Diesel,Hyderabad,7/7/2025,590554,25,
45495,105494,Verna,Diesel,Pune,11/3/2025,1352272,34,
45496,105495,Baleno,CNG,Delhi,9/2/2025,963469,11,
45497,105496,City,Diesel,Hyderabad,2/27/2025,1728642,48,
45498,105497,Venue,Petrol,Mumbai,4/23/2025,1649435,50,
45499,105498,Venue,CNG,Hyderabad,8/17/2025,1216495,36,
45500,105499,i20,CNG,Chennai,7/29/2025,602832,26,
45501,105500,XUV300,Electric,Delhi,1/18/2025,754846,24,
45502,105501,City,Petrol,Mumbai,7/22/2025,1642061,37,
45503,105502,Venue,Electric,Pune,6/26/2025,579327,2,
45504,105503,i20,Electric,Pune,6/20/2025,1127367,32,
45505,105504,Creta,Electric,Hyderabad,2/16/2025,1508478,4,
45506,105505,City,Diesel,Bangalore,9/20/2025,1007623,17,
45507,105506,Swift,Diesel,Mumbai,9/10/2025,1077000,40,
45508,105507,City,Diesel,Pune,4/9/2025,607921,25,
45509,105508,i20,Diesel,Bangalore,4/30/2025,708731,38,
45510,105509,XUV300,Diesel,Bangalore,2/20/2025,1247796,30,
45511,105510,Baleno,Electric,Pune,1/22/2025,1115032,1,
45512,105511,Creta,Electric,Delhi,1/26/2025,1767544,5,
45513,105512,Swift,Electric,Bangalore,7/27/2025,786037,48,
45514,105513,Baleno,Diesel,Chennai,8/13/2025,1299435,4,
45515,105514,Swift,Petrol,Delhi,3/6/2025,1675316,42,
45516,105515,Verna,CNG,Chennai,5/13/2025,1732194,32,
45517,105516,Creta,CNG,Pune,7/24/2025,500668,9,
45518,105517,Verna,Petrol,Mumbai,6/23/2025,1639569,23,
45519,105518,XUV300,Diesel,Hyderabad,11/13/2025,1170176,30,
45520,105519,Swift,Electric,Hyderabad,5/29/2025,555977,42,
45521,105520,Creta,Electric,Chennai,10/22/2025,886172,3,
45522,105521,Verna,CNG,Hyderabad,3/25/2025,1135942,46,
45523,105522,XUV300,Petrol,Bangalore,9/24/2025,527425,24,
45524,105523,Verna,CNG,Hyderabad,12/21/2025,1133355,43,
45525,105524,XUV300,Electric,Chennai,9/17/2025,1601604,18,
45526,105525,Verna,Electric,Chennai,9/12/2025,664135,27,
45527,105526,City,Electric,Hyderabad,8/31/2025,1769469,23,
45528,105527,Baleno,Electric,Bangalore,11/21/2025,1292675,11,
45529,105528,Creta,Diesel,Pune,10/6/2025,1247280,13,
45530,105529,XUV300,Electric,Mumbai,4/27/2025,1626977,2,
45531,105530,City,Electric,Pune,7/5/2025,957831,11,
45532,105531,City,Diesel,Hyderabad,5/19/2025,1179003,44,
45533,105532,XUV300,Electric,Pune,10/29/2025,1358212,27,
45534,105533,Baleno,Electric,Delhi,10/15/2025,1300527,42,
45535,105534,i20,Diesel,Chennai,10/19/2025,1448722,37,
45536,105535,Venue,Petrol,Mumbai,7/3/2025,1158133,45,
45537,105536,Venue,CNG,Hyderabad,5/10/2025,851572,2,
45538,105537,Baleno,Electric,Chennai,6/17/2025,1190748,22,
45539,105538,Creta,Diesel,Mumbai,7/31/2025,912410,22,
45540,105539,i20,Electric,Pune,1/12/2025,610191,17,
45541,105540,Baleno,Electric,Bangalore,8/24/2025,835405,19,
45542,105541,Venue,Petrol,Hyderabad,3/28/2025,1241706,47,
45543,105542,Verna,CNG,Chennai,4/7/2025,822303,19,
45544,105543,City,Petrol,Pune,4/21/2025,1624864,27,
45545,105544,i20,CNG,Mumbai,4/1/2025,1186079,30,
45546,105545,Verna,Electric,Hyderabad,6/19/2025,1122125,7,
45547,105546,Venue,Diesel,Bangalore,4/24/2025,1286434,39,
45548,105547,Creta,Petrol,Mumbai,7/9/2025,1277735,22,
45549,105548,Venue,Electric,Hyderabad,11/26/2025,837036,31,
45550,105549,Venue,CNG,Chennai,6/17/2025,1037224,12,
45551,105550,Verna,Electric,Mumbai,2/6/2025,587979,1,
45552,105551,Verna,Electric,Mumbai,10/28/2025,1426921,29,
45553,105552,Swift,Diesel,Hyderabad,6/8/2025,861434,44,
45554,105553,Venue,Diesel,Hyderabad,4/18/2025,1045593,16,
45555,105554,City,Diesel,Delhi,10/12/2025,1783536,22,
45556,105555,i20,Petrol,Mumbai,6/23/2025,1766857,25,
45557,105556,Verna,Petrol,Pune,10/28/2025,1044034,25,
45558,105557,Baleno,CNG,Bangalore,8/10/2025,1658043,32,
45559,105558,City,Petrol,Pune,7/24/2025,1786976,50,
45560,105559,Verna,Petrol,Chennai,2/12/2025,763114,6,
45561,105560,City,Petrol,Chennai,3/19/2025,774671,42,
45562,105561,Venue,Petrol,Delhi,8/19/2025,727774,17,
45563,105562,i20,CNG,Bangalore,9/5/2025,954189,43,
45564,105563,Baleno,CNG,Bangalore,6/2/2025,1173313,28,
45565,105564,Verna,Petrol,Mumbai,10/20/2025,1315641,40,
45566,105565,Swift,Petrol,Pune,9/4/2025,1087722,1,
45567,105566,Swift,Diesel,Pune,1/17/2025,1216723,40,
45568,105567,City,Diesel,Delhi,4/24/2025,1262027,25,
45569,105568,Verna,Electric,Mumbai,2/13/2025,1711022,32,
45570,105569,Swift,Electric,Delhi,5/10/2025,738235,46,
45571,105570,XUV300,Petrol,Mumbai,12/15/2025,1195713,18,
45572,105571,Creta,Diesel,Mumbai,3/1/2025,623947,14,
45573,105572,Verna,CNG,Pune,11/21/2025,1542491,19,
45574,105573,City,CNG,Pune,6/21/2025,1347671,19,
45575,105574,i20,Electric,Chennai,7/6/2025,1601745,14,
45576,105575,i20,Electric,Delhi,3/15/2025,890067,14,
45577,105576,XUV300,CNG,Chennai,12/13/2025,1061468,14,
45578,105577,Creta,CNG,Hyderabad,11/26/2025,1686349,7,
45579,105578,City,Petrol,Pune,10/24/2025,1308920,26,
45580,105579,i20,CNG,Chennai,2/14/2025,533599,38,
45581,105580,Creta,Petrol,Hyderabad,11/8/2025,1076801,35,
45582,105581,XUV300,CNG,Delhi,9/20/2025,1548385,32,
45583,105582,City,CNG,Hyderabad,8/15/2025,549691,3,
45584,105583,Creta,CNG,Pune,5/24/2025,729869,1,
45585,105584,City,Petrol,Chennai,5/17/2025,834002,45,
45586,105585,i20,Diesel,Mumbai,5/25/2025,1662542,37,
45587,105586,Swift,Electric,Hyderabad,1/24/2025,820684,41,
45588,105587,Venue,CNG,Delhi,7/4/2025,772893,17,
45589,105588,Baleno,CNG,Pune,3/15/2025,1582455,40,
45590,105589,i20,Electric,Delhi,2/16/2025,893106,12,
45591,105590,Swift,CNG,Hyderabad,1/4/2025,920106,27,
45592,105591,City,Petrol,Mumbai,5/14/2025,1163937,49,
45593,105592,Swift,CNG,Delhi,1/18/2025,1427732,10,
45594,105593,Verna,CNG,Hyderabad,5/2/2025,1019600,24,
45595,105594,i20,Petrol,Pune,8/17/2025,1138317,2,
45596,105595,Creta,Diesel,Hyderabad,1/13/2025,1128981,19,
45597,105596,XUV300,Petrol,Bangalore,6/21/2025,1698503,14,
45598,105597,Creta,Petrol,Hyderabad,2/5/2025,504555,11,
45599,105598,Creta,Diesel,Mumbai,12/6/2025,1488482,33,
45600,105599,Verna,CNG,Mumbai,4/17/2025,1245886,21,
45601,105600,Swift,Electric,Pune,5/17/2025,898484,42,
45602,105601,XUV300,Electric,Hyderabad,2/21/2025,793543,7,
45603,105602,Baleno,CNG,Delhi,5/10/2025,1176599,1,
45604,105603,Swift,Electric,Pune,11/26/2025,812894,10,
45605,105604,Swift,Petrol,Mumbai,1/20/2025,814742,41,
45606,105605,Creta,Diesel,Bangalore,8/27/2025,887318,9,
45607,105606,Swift,CNG,Mumbai,7/12/2025,514550,38,
45608,105607,XUV300,CNG,Mumbai,8/10/2025,1633308,30,
45609,105608,i20,Diesel,Delhi,6/4/2025,1398751,7,
45610,105609,Swift,CNG,Bangalore,9/9/2025,1255735,45,
45611,105610,Swift,CNG,Delhi,4/17/2025,1397860,37,
45612,105611,City,Diesel,Mumbai,12/11/2025,897482,6,
45613,105612,Baleno,Petrol,Pune,1/10/2025,1039151,15,
45614,105613,Venue,Electric,Pune,7/19/2025,1429591,21,
