SaleID,CustomerID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID
25605,105604,Creta,Petrol,Mumbai,12/28/2023,549463,40
25606,105605,Venue,Diesel,Hyderabad,9/29/2023,1340493,33
25607,105606,Venue,Petrol,Delhi,8/3/2023,934377,29
25608,105607,Baleno,CNG,Pune,10/13/2023,1012555,36
25609,105608,Venue,CNG,Hyderabad,4/15/2023,1666397,21
25610,105609,Verna,Electric,Pune,11/26/2023,592153,36
25611,105610,Swift,Petrol,Bangalore,1/18/2023,1463805,7
25612,105611,Venue,Diesel,Pune,1/7/2023,868308,12
25613,105612,Verna,CNG,Pune,4/20/2023,730681,32
25614,105613,i20,Electric,Mumbai,10/30/2023,866980,42
25615,105614,i20,Diesel,Pune,8/29/2023,1021555,43
25616,105615,Creta,CNG,Hyderabad,6/22/2023,947544,48
25617,105616,Venue,CNG,Pune,7/2/2023,1671637,2
25618,105617,Venue,Petrol,Mumbai,1/12/2023,1416226,18
25619,105618,XUV300,Diesel,Bangalore,6/20/2023,1425263,5
25620,105619,Verna,Petrol,Mumbai,7/23/2023,1278623,23
25621,105620,Swift,CNG,Hyderabad,12/14/2023,971440,48
25622,105621,Verna,CNG,Pune,2/19/2023,677804,33
25623,105622,City,Petrol,Hyderabad,2/11/2023,1713275,32
25624,105623,XUV300,Electric,Delhi,7/11/2023,779816,10
25625,105624,Verna,Diesel,Chennai,12/22/2023,1550937,10
25626,105625,Creta,CNG,Mumbai,8/7/2023,1615317,17
25627,105626,Venue,CNG,Delhi,5/31/2023,1259997,15
25628,105627,Swift,CNG,Bangalore,2/12/2023,1412782,19
25629,105628,Creta,CNG,Pune,11/16/2023,1193088,25
25630,105629,Venue,Diesel,Pune,8/9/2023,1343525,12
25631,105630,Swift,Petrol,Bangalore,12/8/2023,793322,5
25632,105631,Creta,Petrol,Pune,11/4/2023,1265345,38
25633,105632,Baleno,Diesel,Bangalore,10/8/2023,593270,45
25634,105633,i20,CNG,Delhi,2/7/2023,976613,47
25635,105634,XUV300,Electric,Delhi,3/3/2023,1521452,10
25636,105635,XUV300,Electric,Hyderabad,5/22/2023,1060882,35
25637,105636,Baleno,Electric,Hyderabad,2/9/2023,606937,13
25638,105637,City,Diesel,Pune,12/20/2023,1759589,29
25639,105638,i20,Diesel,Bangalore,10/6/2023,1617419,36
25640,105639,Verna,CNG,Pune,4/16/2023,1643413,27
25641,105640,Venue,Diesel,Pune,12/15/2023,537777,42
25642,105641,Verna,Diesel,Hyderabad,8/8/2023,1619249,50
25643,105642,i20,Diesel,Bangalore,6/19/2023,1360301,3
25644,105643,Creta,Electric,Mumbai,4/30/2023,588792,40
25645,105644,Venue,CNG,Mumbai,8/5/2023,737216,1
25646,105645,Verna,Electric,Chennai,11/4/2023,1693021,7
25647,105646,Baleno,Petrol,Delhi,10/8/2023,837265,23
25648,105647,Verna,Electric,Hyderabad,5/24/2023,722895,11
25649,105648,City,Petrol,Bangalore,4/12/2023,1006666,50
25650,105649,Verna,Diesel,Hyderabad,5/1/2023,681413,4
25651,105650,i20,CNG,Pune,10/26/2023,1189929,5
25652,105651,Swift,Diesel,Delhi,1/14/2023,1757665,5
25653,105652,City,Petrol,Delhi,4/7/2023,626922,32
25654,105653,Venue,Petrol,Hyderabad,8/31/2023,1255638,38
25655,105654,City,Petrol,Chennai,3/9/2023,868794,27
25656,105655,XUV300,Electric,Hyderabad,8/21/2023,837967,36
25657,105656,XUV300,Petrol,Hyderabad,4/19/2023,1771455,24
25658,105657,Creta,Petrol,Bangalore,10/23/2023,1391007,44
25659,105658,Verna,Diesel,Pune,12/18/2023,532325,23
25660,105659,Verna,Electric,Chennai,3/18/2023,844775,11
25661,105660,i20,CNG,Delhi,2/24/2023,1639906,2
25662,105661,i20,CNG,Delhi,10/5/2023,1103422,31
25663,105662,Creta,Electric,Hyderabad,5/29/2023,1027873,48
25664,105663,Venue,Diesel,Pune,12/10/2023,960761,35
25665,105664,Verna,Petrol,Chennai,5/23/2023,1620922,46
25666,105665,Baleno,CNG,Mumbai,10/13/2023,920944,19
25667,105666,Venue,Diesel,Mumbai,6/26/2023,1447038,10
25668,105667,Swift,Petrol,Bangalore,9/27/2023,1338865,26
25669,105668,City,CNG,Delhi,12/1/2023,722003,20
25670,105669,Swift,CNG,Pune,8/20/2023,797483,22
25671,105670,XUV300,CNG,Pune,5/14/2023,1307650,22
25672,105671,Venue,CNG,Hyderabad,9/28/2023,1333702,10
25673,105672,City,Electric,Pune,6/12/2023,1180311,28
25674,105673,Creta,CNG,Hyderabad,6/5/2023,840389,31
25675,105674,i20,Diesel,Pune,2/26/2023,1076766,37
25676,105675,Creta,CNG,Bangalore,7/3/2023,625081,14
25677,105676,Verna,Petrol,Delhi,11/22/2023,1701733,7
25678,105677,City,CNG,Mumbai,11/5/2023,1585077,50
25679,105678,XUV300,Petrol,Bangalore,8/12/2023,1012279,10
25680,105679,City,Diesel,Delhi,9/17/2023,1559941,19
25681,105680,XUV300,Electric,Bangalore,6/26/2023,1425645,30
25682,105681,City,Petrol,Delhi,1/16/2023,580152,17
25683,105682,i20,Petrol,Chennai,9/6/2023,819027,10
25684,105683,Swift,Diesel,Pune,4/14/2023,1575795,33
25685,105684,XUV300,CNG,Delhi,9/25/2023,1021913,44
25686,105685,Swift,Electric,Bangalore,12/24/2023,1388578,30
25687,105686,City,Petrol,Mumbai,7/3/2023,797483,39
25688,105687,XUV300,Petrol,Bangalore,1/26/2023,1312008,38
25689,105688,XUV300,Diesel,Bangalore,11/11/2023,1168963,20
25690,105689,i20,Petrol,Pune,5/12/2023,904654,13
25691,105690,Venue,CNG,Bangalore,10/24/2023,1745307,22
25692,105691,City,Electric,Delhi,5/1/2023,597114,20
25693,105692,Creta,CNG,Pune,8/29/2023,1564766,36
25694,105693,Swift,Diesel,Hyderabad,3/6/2023,569258,3
25695,105694,Verna,Electric,Chennai,9/29/2023,1376670,16
25696,105695,Verna,Petrol,Mumbai,5/28/2023,512786,18
25697,105696,Swift,Diesel,Mumbai,4/12/2023,1679837,8
25698,105697,Baleno,Petrol,Mumbai,10/31/2023,1472385,7
25699,105698,Swift,Petrol,Chennai,7/22/2023,670782,42
25700,105699,Creta,Petrol,Hyderabad,6/8/2023,1537311,12
25701,105700,Venue,CNG,Chennai,9/19/2023,1778215,42
25702,105701,XUV300,Electric,Bangalore,5/9/2023,1543391,31
25703,105702,Swift,Diesel,Bangalore,5/8/2023,1209637,45
25704,105703,Venue,CNG,Hyderabad,10/5/2023,1368184,36
25705,105704,Baleno,CNG,Pune,10/28/2023,591854,13
25706,105705,Verna,CNG,Bangalore,8/20/2023,955163,38
25707,105706,Baleno,Diesel,Hyderabad,3/7/2023,1167370,25
25708,105707,Baleno,Diesel,Hyderabad,8/21/2023,542160,35
25709,105708,Creta,Petrol,Hyderabad,6/15/2023,1363932,10
25710,105709,XUV300,Diesel,Pune,5/10/2023,1436629,15
25711,105710,Swift,CNG,Hyderabad,11/25/2023,1546588,38
25712,105711,XUV300,Petrol,Pune,9/2/2023,1058992,48
25713,105712,i20,Petrol,Bangalore,8/1/2023,1131050,7
25714,105713,City,Electric,Pune,5/7/2023,1757979,5
25715,105714,Venue,Diesel,Hyderabad,4/24/2023,599282,30
25716,105715,Swift,CNG,Mumbai,9/30/2023,664395,6
25717,105716,Swift,Petrol,Delhi,3/3/2023,1395189,3
25718,105717,Baleno,Electric,Chennai,4/12/2023,1279839,30
25719,105718,Creta,Petrol,Delhi,12/27/2023,1682060,45
25720,105719,Venue,Electric,Hyderabad,8/28/2023,1417670,39
25721,105720,Verna,Electric,Mumbai,3/11/2023,1292991,47
25722,105721,Creta,Diesel,Bangalore,1/17/2023,1631359,23
25723,105722,XUV300,Diesel,Delhi,9/24/2023,1136136,16
25724,105723,Verna,CNG,Chennai,12/2/2023,1143491,32
25725,105724,Baleno,Diesel,Chennai,4/17/2023,530874,15
25726,105725,Creta,CNG,Chennai,3/8/2023,1622129,18
25727,105726,Creta,Diesel,Mumbai,3/18/2023,581492,16
25728,105727,Venue,Petrol,Bangalore,3/22/2023,1465993,4
25729,105728,City,Electric,Chennai,9/4/2023,1302159,14
25730,105729,City,Diesel,Bangalore,6/6/2023,1652629,26
25731,105730,Verna,Electric,Pune,3/8/2023,866546,19
25732,105731,Venue,Electric,Pune,4/27/2023,730963,13
25733,105732,City,Diesel,Pune,1/3/2023,1552097,28
25734,105733,Swift,Electric,Pune,9/12/2023,1524603,27
25735,105734,Swift,CNG,Hyderabad,6/18/2023,1208212,41
25736,105735,Verna,CNG,Bangalore,1/11/2023,1463620,30
25737,105736,Creta,Diesel,Mumbai,12/1/2023,1377462,16
25738,105737,Creta,Diesel,Bangalore,2/15/2023,1628393,19
25739,105738,City,Diesel,Bangalore,11/9/2023,1456259,35
25740,105739,Creta,CNG,Hyderabad,8/5/2023,829816,10
25741,105740,i20,Petrol,Bangalore,4/19/2023,696571,49
25742,105741,Venue,Electric,Bangalore,8/27/2023,1387808,38
25743,105742,i20,CNG,Hyderabad,11/8/2023,1450117,12
25744,105743,i20,Petrol,Hyderabad,11/28/2023,1331204,45
25745,105744,i20,Diesel,Chennai,6/17/2023,625375,38
25746,105745,Baleno,Diesel,Mumbai,8/25/2023,1102306,46
25747,105746,City,Electric,Delhi,3/28/2023,839344,21
25748,105747,City,Petrol,Chennai,9/10/2023,941444,39
25749,105748,Creta,Electric,Chennai,10/8/2023,863118,13
25750,105749,Venue,Petrol,Mumbai,7/3/2023,1702384,34
25751,105750,Verna,CNG,Hyderabad,7/19/2023,934143,18
25752,105751,Swift,CNG,Mumbai,11/21/2023,1069119,12
25753,105752,Venue,CNG,Mumbai,4/19/2023,1174347,23
25754,105753,Swift,Diesel,Mumbai,3/11/2023,1498553,16
25755,105754,Verna,Petrol,Chennai,10/1/2023,527802,11
25756,105755,Venue,Electric,Chennai,5/1/2023,963643,29
25757,105756,City,Diesel,Delhi,10/28/2023,1540386,1
25758,105757,XUV300,Diesel,Pune,8/26/2023,1437282,9
25759,105758,City,CNG,Hyderabad,7/19/2023,973784,18
25760,105759,Verna,Petrol,Delhi,8/13/2023,599982,49
25761,105760,Verna,Electric,Hyderabad,7/4/2023,1215164,8
25762,105761,Venue,CNG,Chennai,10/12/2023,1539735,15
25763,105762,XUV300,CNG,Bangalore,8/21/2023,1023634,37
25764,105763,Swift,Petrol,Chennai,2/10/2023,1704137,40
25765,105764,i20,Diesel,Bangalore,12/20/2023,806120,45
25766,105765,Verna,CNG,Pune,9/11/2023,1292628,45
25767,105766,Venue,Petrol,Mumbai,11/21/2023,1738280,28
25768,105767,XUV300,Electric,Hyderabad,8/12/2023,1334330,8
25769,105768,XUV300,Petrol,Delhi,5/14/2023,1708622,17
25770,105769,i20,CNG,Bangalore,7/17/2023,1667699,26
25771,105770,Swift,CNG,Chennai,8/14/2023,1617646,43
25772,105771,Venue,Petrol,Mumbai,1/17/2023,1497656,46
25773,105772,Creta,Diesel,Delhi,2/10/2023,1255291,19
25774,105773,Venue,Diesel,Bangalore,5/2/2023,1097529,36
25775,105774,Baleno,Electric,Pune,11/14/2023,1136778,35
25776,105775,i20,CNG,Hyderabad,2/11/2023,1679313,18
25777,105776,Creta,Electric,Bangalore,6/18/2023,1549843,4
25778,105777,Baleno,Petrol,Bangalore,8/28/2023,566338,16
25779,105778,Venue,Diesel,Mumbai,9/17/2023,577382,8
25780,105779,Creta,Diesel,Chennai,9/4/2023,1143938,49
25781,105780,City,CNG,Delhi,4/28/2023,769084,1
25782,105781,XUV300,Diesel,Bangalore,7/22/2023,901422,40
25783,105782,Baleno,Electric,Bangalore,10/18/2023,991831,1
25784,105783,Verna,CNG,Pune,10/31/2023,994520,3
25785,105784,Creta,Petrol,Hyderabad,5/17/2023,1639810,9
25786,105785,Verna,Petrol,Mumbai,12/19/2023,1129979,38
25787,105786,Verna,Electric,Hyderabad,12/8/2023,975189,20
25788,105787,City,Electric,Bangalore,6/21/2023,961117,15
25789,105788,i20,Petrol,Bangalore,8/4/2023,576018,8
25790,105789,i20,Petrol,Chennai,4/9/2023,1390857,47
25791,105790,City,Diesel,Pune,5/26/2023,934482,15
25792,105791,Creta,Diesel,Chennai,8/2/2023,943029,40
25793,105792,Swift,Electric,Mumbai,12/15/2023,832711,37
25794,105793,City,Petrol,Mumbai,2/27/2023,1021622,31
25795,105794,Baleno,Petrol,Chennai,10/22/2023,1345525,40
25796,105795,City,Diesel,Delhi,9/20/2023,1063436,29
25797,105796,Venue,Diesel,Bangalore,8/25/2023,825917,38
25798,105797,XUV300,Diesel,Pune,8/11/2023,1483907,39
25799,105798,City,CNG,Bangalore,1/21/2023,1338824,14
25800,105799,i20,Petrol,Bangalore,8/23/2023,1093695,4
25801,105800,Creta,CNG,Pune,11/25/2023,846693,11
25802,105801,i20,Electric,Bangalore,3/25/2023,1516746,34
25803,105802,Verna,CNG,Mumbai,10/19/2023,1228442,32
25804,105803,Creta,CNG,Hyderabad,12/20/2023,1302568,40
25805,105804,i20,Electric,Pune,12/23/2023,641573,29
25806,105805,City,Petrol,Pune,4/2/2023,1038610,1
25807,105806,Venue,CNG,Delhi,2/24/2023,576040,21
25808,105807,Verna,Electric,Hyderabad,7/10/2023,845108,27
25809,105808,Verna,Diesel,Bangalore,3/25/2023,1296370,12
25810,105809,Venue,Diesel,Delhi,9/25/2023,1185584,48
25811,105810,Venue,Electric,Chennai,8/8/2023,1185300,40
25812,105811,Venue,Electric,Mumbai,5/7/2023,1548563,48
25813,105812,i20,Diesel,Chennai,1/13/2023,599872,17
25814,105813,Verna,Electric,Pune,12/28/2023,727489,8
25815,105814,Venue,Petrol,Bangalore,4/10/2023,603838,45
25816,105815,Venue,Electric,Chennai,8/29/2023,868364,48
25817,105816,Baleno,CNG,Hyderabad,11/5/2023,1298095,32
25818,105817,Venue,Petrol,Delhi,4/7/2023,1046405,26
25819,105818,XUV300,Petrol,Delhi,6/27/2023,726529,12
25820,105819,Baleno,CNG,Mumbai,6/11/2023,1700426,43
25821,105820,Creta,Electric,Chennai,7/12/2023,1252947,5
25822,105821,Creta,Diesel,Mumbai,11/19/2023,833197,45
25823,105822,XUV300,Electric,Hyderabad,6/14/2023,1630532,34
25824,105823,Baleno,Electric,Bangalore,2/19/2023,1390378,32
25825,105824,City,Electric,Hyderabad,12/25/2023,1354989,13
25826,105825,Creta,Electric,Bangalore,5/17/2023,562586,4
25827,105826,Creta,Electric,Pune,4/4/2023,502436,36
25828,105827,Baleno,Petrol,Pune,9/18/2023,726305,28
25829,105828,i20,Electric,Hyderabad,5/11/2023,842190,29
25830,105829,Creta,Electric,Hyderabad,3/11/2023,734181,19
25831,105830,City,CNG,Mumbai,6/15/2023,703908,31
25832,105831,Venue,Petrol,Pune,7/22/2023,1598396,11
25833,105832,i20,Petrol,Bangalore,10/7/2023,903924,5
25834,105833,Verna,CNG,Delhi,7/7/2023,797277,50
25835,105834,City,Petrol,Chennai,11/6/2023,769043,40
25836,105835,XUV300,Diesel,Chennai,3/10/2023,1469732,34
25837,105836,XUV300,Diesel,Bangalore,5/27/2023,1700354,21
25838,105837,City,Petrol,Mumbai,12/28/2023,786375,17
25839,105838,Creta,CNG,Delhi,3/28/2023,723065,9
25840,105839,City,Electric,Chennai,3/26/2023,682528,43
25841,105840,City,Electric,Delhi,10/18/2023,1680966,30
25842,105841,XUV300,Diesel,Hyderabad,1/8/2023,1502121,41
25843,105842,i20,Diesel,Hyderabad,5/9/2023,1171346,49
25844,105843,XUV300,Electric,Hyderabad,3/8/2023,947827,37
25845,105844,City,Petrol,Bangalore,8/21/2023,1144453,47
25846,105845,Verna,CNG,Bangalore,3/23/2023,1441928,30
25847,105846,Venue,Petrol,Pune,2/23/2023,1526092,39
25848,105847,Verna,Diesel,Mumbai,12/22/2023,963745,4
25849,105848,Venue,Petrol,Hyderabad,8/10/2023,1381219,31
25850,105849,City,Petrol,Hyderabad,6/20/2023,1345479,9
25851,105850,City,Diesel,Hyderabad,1/12/2023,1352110,1
25852,105851,Creta,CNG,Hyderabad,2/24/2023,1275230,9
25853,105852,Venue,Petrol,Delhi,5/16/2023,1270172,16
25854,105853,Venue,Diesel,Bangalore,9/9/2023,723641,46
25855,105854,Swift,CNG,Pune,10/6/2023,1035123,41
25856,105855,XUV300,Diesel,Mumbai,11/6/2023,1471847,27
25857,105856,Swift,Diesel,Chennai,11/18/2023,532687,18
25858,105857,Swift,CNG,Pune,12/9/2023,605076,32
25859,105858,XUV300,CNG,Pune,11/1/2023,1215199,30
25860,105859,XUV300,Diesel,Chennai,8/17/2023,1495397,35
25861,105860,Baleno,Diesel,Bangalore,3/22/2023,1634444,19
25862,105861,Creta,Electric,Hyderabad,8/27/2023,1108035,18
25863,105862,Swift,Petrol,Chennai,4/28/2023,841719,18
25864,105863,Swift,Diesel,Chennai,8/13/2023,759026,31
25865,105864,i20,CNG,Delhi,9/23/2023,514620,23
25866,105865,Swift,Petrol,Hyderabad,10/3/2023,1535173,16
25867,105866,Creta,CNG,Mumbai,2/7/2023,743954,33
25868,105867,Swift,Diesel,Chennai,11/3/2023,1426021,44
25869,105868,Baleno,Diesel,Bangalore,2/28/2023,553119,47
25870,105869,Venue,CNG,Bangalore,11/25/2023,1263431,13
25871,105870,Baleno,CNG,Pune,3/20/2023,1547703,35
25872,105871,Venue,Petrol,Pune,1/29/2023,1450319,45
25873,105872,i20,CNG,Chennai,2/9/2023,1714857,46
25874,105873,i20,Petrol,Delhi,10/14/2023,1181476,16
25875,105874,XUV300,CNG,Mumbai,4/2/2023,1724619,41
25876,105875,Baleno,CNG,Mumbai,3/29/2023,989744,37
25877,105876,Verna,Petrol,Mumbai,7/23/2023,1340067,28
25878,105877,City,Electric,Mumbai,1/2/2023,1758588,29
25879,105878,City,CNG,Mumbai,4/19/2023,1239262,8
25880,105879,Swift,Diesel,Bangalore,6/8/2023,1681830,29
25881,105880,Creta,Electric,Chennai,11/7/2023,1660252,43
25882,105881,Baleno,Petrol,Mumbai,4/21/2023,618305,32
25883,105882,Swift,Petrol,Chennai,8/25/2023,845197,5
25884,105883,Swift,Diesel,Mumbai,5/17/2023,1319235,3
25885,105884,Creta,Petrol,Bangalore,3/6/2023,581448,14
25886,105885,XUV300,Petrol,Hyderabad,3/18/2023,788511,42
25887,105886,Verna,Electric,Mumbai,1/27/2023,579454,4
25888,105887,XUV300,Electric,Pune,4/27/2023,506307,7
25889,105888,Baleno,Diesel,Pune,11/3/2023,677120,43
25890,105889,Venue,CNG,Bangalore,10/14/2023,1433375,11
25891,105890,XUV300,Diesel,Chennai,10/18/2023,1205506,41
25892,105891,XUV300,Diesel,Chennai,1/13/2023,691753,16
25893,105892,i20,Electric,Mumbai,5/9/2023,564357,30
25894,105893,Venue,CNG,Delhi,10/25/2023,1494514,20
25895,105894,Venue,CNG,Delhi,11/26/2023,1309735,24
25896,105895,XUV300,Diesel,Bangalore,6/28/2023,880573,47
25897,105896,Creta,Petrol,Hyderabad,9/16/2023,961532,27
25898,105897,Baleno,Petrol,Delhi,9/18/2023,607426,36
25899,105898,Baleno,Electric,Hyderabad,12/24/2023,1133624,35
25900,105899,Swift,Petrol,Pune,3/30/2023,1083392,19
25901,105900,Swift,Petrol,Mumbai,8/9/2023,1598319,25
25902,105901,Creta,Electric,Delhi,10/11/2023,1710161,26
25903,105902,Verna,Diesel,Hyderabad,2/8/2023,870548,37
25904,105903,Venue,CNG,Bangalore,12/19/2023,1128467,14
25905,105904,Baleno,Electric,Pune,5/2/2023,722877,39
25906,105905,XUV300,Electric,Bangalore,4/22/2023,1555826,6
25907,105906,Swift,Petrol,Chennai,12/4/2023,1150710,46
25908,105907,XUV300,Electric,Mumbai,2/19/2023,1231540,18
25909,105908,Baleno,CNG,Hyderabad,1/7/2023,1672141,16
25910,105909,City,Diesel,Hyderabad,10/16/2023,1641918,31
25911,105910,XUV300,Diesel,Pune,7/17/2023,1503964,29
25912,105911,Verna,Diesel,Mumbai,2/22/2023,1778385,47
25913,105912,Swift,CNG,Bangalore,6/29/2023,869773,49
25914,105913,City,Diesel,Hyderabad,5/31/2023,1540481,9
25915,105914,Verna,CNG,Bangalore,12/6/2023,1121550,10
25916,105915,City,CNG,Bangalore,9/18/2023,814359,41
25917,105916,XUV300,Diesel,Mumbai,11/2/2023,559908,34
25918,105917,Creta,Electric,Bangalore,12/24/2023,751042,40
25919,105918,Swift,Petrol,Chennai,2/3/2023,667823,20
25920,105919,i20,Petrol,Mumbai,8/30/2023,708336,35
25921,105920,City,Petrol,Delhi,9/19/2023,758819,7
25922,105921,XUV300,Diesel,Hyderabad,8/15/2023,924529,20
25923,105922,Verna,Electric,Pune,6/23/2023,1455263,18
25924,105923,Baleno,CNG,Mumbai,8/9/2023,627465,41
25925,105924,i20,Petrol,Delhi,12/18/2023,1046789,3
25926,105925,Baleno,Diesel,Pune,12/12/2023,1382378,15
25927,105926,i20,Electric,Delhi,7/23/2023,1784276,37
25928,105927,XUV300,Petrol,Chennai,11/29/2023,1092876,41
25929,105928,XUV300,Petrol,Bangalore,5/18/2023,850372,13
25930,105929,Swift,Electric,Mumbai,5/1/2023,1692900,47
25931,105930,Verna,Diesel,Chennai,10/3/2023,653061,20
25932,105931,XUV300,Petrol,Pune,3/21/2023,1039892,19
25933,105932,Verna,Petrol,Bangalore,7/2/2023,665539,48
25934,105933,Baleno,Petrol,Pune,10/12/2023,1224410,4
25935,105934,Baleno,Petrol,Bangalore,5/7/2023,1126020,25
25936,105935,Swift,CNG,Chennai,11/7/2023,1490868,13
25937,105936,XUV300,Petrol,Bangalore,8/7/2023,836054,14
25938,105937,Baleno,Electric,Pune,2/9/2023,774369,19
25939,105938,i20,Electric,Pune,10/25/2023,1241261,38
25940,105939,City,Diesel,Hyderabad,6/28/2023,726334,25
25941,105940,Swift,Diesel,Bangalore,3/31/2023,1077679,16
25942,105941,Verna,Diesel,Mumbai,11/24/2023,1251074,10
25943,105942,City,Electric,Chennai,9/8/2023,1244189,6
25944,105943,Swift,Diesel,Pune,8/16/2023,730991,13
25945,105944,City,Petrol,Mumbai,7/13/2023,615581,48
25946,105945,Creta,Diesel,Delhi,8/31/2023,1556139,33
25947,105946,Venue,Electric,Bangalore,7/10/2023,1649520,36
25948,105947,XUV300,Petrol,Pune,4/21/2023,530670,50
25949,105948,Venue,Electric,Hyderabad,8/19/2023,1691504,39
25950,105949,Venue,Diesel,Pune,4/6/2023,1622677,37
25951,105950,i20,Electric,Pune,5/25/2023,1244198,17
25952,105951,XUV300,Electric,Bangalore,1/19/2023,1248267,34
25953,105952,Verna,Electric,Hyderabad,2/3/2023,1321571,43
25954,105953,Swift,CNG,Pune,4/7/2023,1558977,1
25955,105954,Creta,Diesel,Bangalore,4/17/2023,843472,14
25956,105955,Baleno,Petrol,Chennai,10/15/2023,1690945,2
25957,105956,Baleno,Diesel,Delhi,12/16/2023,1301364,1
25958,105957,i20,CNG,Bangalore,5/30/2023,681320,5
25959,105958,Verna,Diesel,Mumbai,9/30/2023,1239739,38
25960,105959,Baleno,Diesel,Pune,4/21/2023,1111113,16
25961,105960,Creta,Electric,Mumbai,12/7/2023,868906,32
25962,105961,Venue,Electric,Bangalore,1/27/2023,1431052,46
25963,105962,i20,Diesel,Delhi,2/7/2023,1100116,1
25964,105963,Creta,CNG,Pune,8/27/2023,1336242,29
25965,105964,Swift,Petrol,Hyderabad,10/17/2023,1390969,49
25966,105965,Verna,Electric,Chennai,9/25/2023,953442,17
25967,105966,Baleno,Diesel,Hyderabad,12/26/2023,644280,19
25968,105967,Venue,Diesel,Chennai,4/17/2023,680720,32
25969,105968,City,Diesel,Pune,1/25/2023,744073,9
25970,105969,Swift,Diesel,Mumbai,8/21/2023,1306859,6
25971,105970,XUV300,CNG,Mumbai,6/18/2023,1389222,26
25972,105971,Baleno,Petrol,Mumbai,9/9/2023,923391,33
25973,105972,Verna,Electric,Mumbai,2/5/2023,504112,34
25974,105973,City,Electric,Chennai,9/30/2023,1214166,2
25975,105974,City,Electric,Mumbai,12/9/2023,1718022,40
25976,105975,Baleno,Electric,Mumbai,3/6/2023,1269856,36
25977,105976,Venue,Petrol,Mumbai,5/26/2023,634258,37
25978,105977,XUV300,Electric,Hyderabad,12/25/2023,758390,8
25979,105978,City,CNG,Hyderabad,7/10/2023,1498106,18
25980,105979,i20,CNG,Chennai,5/5/2023,1452081,25
25981,105980,i20,CNG,Bangalore,5/18/2023,1209090,17
25982,105981,City,CNG,Pune,6/28/2023,1476770,34
25983,105982,Swift,CNG,Chennai,10/23/2023,1123794,9
25984,105983,Verna,CNG,Mumbai,4/16/2023,1091903,39
25985,105984,Creta,Diesel,Chennai,4/3/2023,1597801,37
25986,105985,Venue,CNG,Mumbai,8/5/2023,1261556,10
25987,105986,Baleno,Diesel,Mumbai,2/27/2023,1660014,5
25988,105987,Swift,Petrol,Delhi,9/1/2023,1285341,7
25989,105988,Venue,Petrol,Bangalore,9/16/2023,954152,32
25990,105989,Swift,Electric,Hyderabad,11/30/2023,1760144,45
25991,105990,XUV300,CNG,Delhi,1/1/2023,718842,27
25992,105991,Swift,Electric,Mumbai,8/3/2023,1352716,17
25993,105992,City,CNG,Pune,8/5/2023,1251238,14
25994,105993,Swift,Petrol,Delhi,12/5/2023,1352041,32
25995,105994,Swift,Electric,Hyderabad,6/23/2023,1408514,33
25996,105995,City,Electric,Chennai,10/28/2023,1138990,22
25997,105996,Creta,Petrol,Mumbai,2/9/2023,1006474,44
25998,105997,Verna,Diesel,Pune,9/23/2023,1094888,36
25999,105998,Verna,Petrol,Hyderabad,5/6/2023,1018422,4
26000,105999,City,Diesel,Mumbai,5/26/2023,689326,6
26001,106000,XUV300,Diesel,Hyderabad,12/20/2023,895210,6
26002,106001,XUV300,Electric,Bangalore,6/22/2023,1060617,25
26003,106002,Venue,Diesel,Pune,12/27/2023,668440,32
26004,106003,Verna,Petrol,Pune,1/6/2023,1405741,17
26005,106004,City,CNG,Bangalore,8/8/2023,1271040,1
26006,106005,Creta,Diesel,Mumbai,1/16/2023,948140,3
26007,106006,Creta,Electric,Chennai,9/3/2023,684172,15
26008,106007,Venue,Petrol,Mumbai,9/20/2023,1563136,36
26009,106008,City,Electric,Hyderabad,9/2/2023,630903,34
26010,106009,i20,CNG,Chennai,9/17/2023,1288489,5
26011,106010,Swift,Petrol,Pune,7/26/2023,908729,50
26012,106011,Creta,Petrol,Pune,12/31/2023,1710454,48
26013,106012,Verna,Petrol,Delhi,4/19/2023,1001790,49
26014,106013,Verna,Electric,Mumbai,9/2/2023,1734391,5
26015,106014,City,CNG,Delhi,12/29/2023,1778929,50
26016,106015,Verna,Diesel,Delhi,1/29/2023,903901,45
26017,106016,City,Petrol,Chennai,10/18/2023,589129,11
26018,106017,XUV300,Petrol,Hyderabad,3/8/2023,879428,49
26019,106018,Venue,Petrol,Pune,4/17/2023,1461121,28
26020,106019,Baleno,Diesel,Bangalore,11/1/2023,1433776,10
26021,106020,Baleno,CNG,Pune,9/11/2023,1037347,49
26022,106021,Verna,Petrol,Hyderabad,12/30/2023,544120,47
26023,106022,City,Petrol,Hyderabad,5/8/2023,552618,39
26024,106023,Verna,Diesel,Hyderabad,3/24/2023,830189,16
26025,106024,i20,Diesel,Mumbai,9/7/2023,809523,1
26026,106025,Baleno,Electric,Mumbai,9/12/2023,1451216,35
26027,106026,i20,Diesel,Pune,9/7/2023,1062179,35
26028,106027,XUV300,Electric,Mumbai,2/16/2023,1508141,28
26029,106028,Baleno,Diesel,Bangalore,12/19/2023,501115,47
26030,106029,XUV300,CNG,Hyderabad,12/23/2023,771506,36
26031,106030,City,Petrol,Bangalore,3/26/2023,1256473,33
26032,106031,i20,Electric,Mumbai,8/14/2023,1472604,15
26033,106032,Venue,Diesel,Pune,5/6/2023,1125634,19
